cache_key,latitude,longitude,talalat
Nyíregyháza|119|Nyíregyháza|4400|Hosszúháti út 59. (Óvoda Felsősima telephely),47.9094848,21.6155059,"structured: {'street': 'Hosszúháti út 59', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4246|Rozsrétbokor 17. (Váci Mihály tagintézmény),47.8983866,21.7028106,"structured: {'street': 'Rozsrétbokor 17', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4246'}"
Nyíregyháza|119|Nyíregyháza|4400|Jegenye utca 19. (Mandabokor Művelődési Ház),47.913935,21.6784259,"structured: {'street': 'Jegenye utca 19', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4405|Alma utca 70. (Petőfi Sándor tagintézmény),47.9277238,21.752656,"structured: {'street': 'Alma utca 70', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4405'}"
Nyíregyháza|119|Nyíregyháza|4405|Kállói út 109/A (Százszorszép tagintézmény),47.9319281,21.7575699,"structured: {'street': 'Kállói út 109/A', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4405'}"
Nyíregyháza|119|Nyíregyháza|4405|Kállói út 109/A. (Százszorszép tagintézmény),47.9319281,21.7575699,"structured: {'street': 'Kállói út 109/A.', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4405'}"
Nyíregyháza|119|Nyíregyháza|4401|Arató utca 4. (Nagyszállási Közösségi Ház),47.9063412,21.7846021,"structured: {'street': 'Arató utca 4', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4401'}"
Nyíregyháza|119|Nyíregyháza|4551|Orosi út 41. (3GAutó Használtautó Ker.),47.9514405,21.7516682,"structured: {'street': 'Orosi út 41', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4551'}"
Nyíregyháza|119|Nyíregyháza|4551|Nyíregyházi út 19. (Trans-Vidia Kft.),47.9504794,21.7699295,"structured: {'street': 'Nyíregyházi út 19', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4551'}"
Nyíregyháza|119|Nyíregyháza|4551|Élet utca.30. (Nefelejcs tagint. Oros Telephely),47.9529096,21.7803085,"structured: {'street': 'Élet utca 30', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4551'}"
Nyíregyháza|119|Nyíregyháza|4551|Élet utca 30. (Nefelejcs tagint. Oros Telephely),47.9529096,21.7803085,"structured: {'street': 'Élet utca 30', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4551'}"
Nyíregyháza|119|Nyíregyháza|4551|Fő utca 60. (Herman Ottó tagintézmény -Oros),47.9536368,21.7924891,"structured: {'street': 'Fő utca 60', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4551'}"
Nyíregyháza|119|Nyíregyháza|4400|Tiszavasvári út 12.(Bencs L. Szakisk. és Ált Isk.),47.9559715,21.6820202,"structured: {'street': 'Tiszavasvári út 12', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Budapest II|002|Budapest|1022|Keleti K. u. 37. (II. Rákóczi F.Gimn.),47.513068,19.0252381,"structured: {'street': 'Keleti Károly utca 37', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1022'}"
Budapest II|002|Budapest|1028|Kossuth L. u. 15-17. (Ált. Isk.),47.5536529,18.9601738,"structured: {'street': 'Kossuth Lajos utca 15-17', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1028'}"
Budapest II|002|Budapest|1021|Labanc u. 2. (Óvoda),47.5178343,18.9913862,"structured: {'street': 'Labanc út 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1021'}"
Budapest II|002|Budapest|1024|Érmelléki út 12. (Óvoda),47.5111357,19.0172899,"structured: {'street': 'Érmelléki utca 12', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1024'}"
Budapest II|002|Budapest|1026|Érmelléki út 12. (Óvoda),47.5111357,19.0172899,"structured: {'street': 'Érmelléki utca 12', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1026'}"
Budapest II|002|Budapest|1022|Keleti K. u. 37. (II. Rákóczi F. Gimn.),47.513068,19.0252381,"structured: {'street': 'Keleti Károly utca 37', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1022'}"
Budapest II|002|Budapest|1024|Keleti K. u. 37. (II. Rákóczi F. Gimn.),47.513068,19.0252381,"structured: {'street': 'Keleti Károly utca 37', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1024'}"
Budapest II|002|Budapest|1027|Bem J. tér 2. (Gondozási Központ),47.5124746,19.0383815,"structured: {'street': 'Bem József tér 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1027'}"
Budapest II|002|Budapest|1027|Varsányi I. u. 32. (Bölcsőde),47.5087989,19.0311993,"structured: {'street': 'Varsányi Irén utca 32', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1027'}"
Budapest III|003|Budapest|1032|Váradi utca 15/A. Óvoda,47.5445236,19.0313008,"structured: {'street': 'Váradi utca 15/A', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1032'}"
Budapest III|003|Budapest|1031|Gázgyári lakótelepi Óvoda,47.5622998,19.054271,pir+hely+cím
Budapest III|003|Budapest|1039|Zipernowsky Károly utca 4. (Szakiskola),47.5991362,19.0622352,cím+pir+bp
Budapest III|003|Budapest|1039|Zipernowsky Károly utca 1-3. (Általános Iskola),47.5991362,19.0622352,cím+pir+bp
Budapest IV|004|Budapest|1041|Szigeti J. u. 1-3. (Szigeti Ált. Isk.),47.5636159,19.102528,"structured: {'street': 'Szigeti József utca 1-3', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1041'}"
Budapest V|005|Budapest|1056|Belgrád rakpart 27 /Idősek Klubja,47.4911058,19.0521772,"structured: {'street': 'Belgrád rakpart 27', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1056'}"
Budapest V|005|Budapest|1053|Kecskeméti u.9 / Gyermek fogászati rendelő,47.490218,19.059924,"structured: {'street': 'Kecskeméti utca 9', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1053'}"
Budapest V|005|Budapest|1053|Szép utca 1/b./Széphárom közösségi tér,47.4931634,19.057644,"structured: {'street': 'Szép utca 1/b', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1053'}"
Budapest V|005|Budapest|1052|Sütő utca 1. / Deák téri Evangélikus Gimnázium,47.4966175,19.0541839,"structured: {'street': 'Sütő utca 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1052'}"
Budapest V|005|Budapest|1053|Sütő utca 1. / Deák téri Evangélikus Gimnázium,47.4966175,19.0541839,"structured: {'street': 'Sütő utca 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1053'}"
Budapest IX|009|Budapest|1094|Tűzoltó u. 32/b fsz.1. (bej. Bokréta u. 30 felől),47.4827069,19.0749995,"structured: {'street': 'Tűzoltó utca 32/b', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1094'}"
Budapest XII|012|Budapest|1123|Kiss J. altb. u. 33/b (Németvölgy Gondozási Közp.),47.4928564,19.0201032,"structured: {'street': 'Kiss János altábornagy utca 33/b', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1123'}"
Budapest XII|012|Budapest|1124|Kiss J. altb. u. 34. (Családsegítő Központ),47.4927787,19.0206926,"structured: {'street': 'Kiss János altábornagy utca 34', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1124'}"
Budapest XII|012|Budapest|1124|Kiss J. altb. u. 33/b (Németvölgy Gondozási Közp.),47.4928564,19.0201032,"structured: {'street': 'Kiss János altábornagy utca 33/b', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1124'}"
Budapest XIII|013|Budapest|1132|Radnóti M. utca 8-10. (Gárdonyi G. Ált.Isk.),47.5141308,19.0560664,"structured: {'street': 'Radnóti Miklós utca 8-10', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1132'}"
Budapest XIII|013|Budapest|1137|Radnóti M. utca 8-10. (Gárdonyi G. Ált. Isk.),47.5141308,19.0560664,"structured: {'street': 'Radnóti Miklós utca 8-10', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1137'}"
Budapest XIII|013|Budapest|1132|Radnóti M. utca 35. (Herman O. Ált.Isk.),47.5162258,19.0513743,"structured: {'street': 'Radnóti Miklós utca 35', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1132'}"
Budapest XIV|014|Budapest|1144|Füredi park 6.(Zuglói Zöld Lurkók Óvoda,47.5086595,19.1464691,"structured: {'street': 'Füredi park 6', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1144'}"
Budapest XVI|016|Budapest|1161|Regele J. u. 43-45. (Herman Ottó Általános Iskola),47.5219606,19.1622296,"structured: {'street': 'Regele János utca 43-45', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1161'}"
Budapest XVI|016|Budapest|1162|Regele J. u. 43-45. (Herman Ottó Általános Iskola),47.5219606,19.1622296,"structured: {'street': 'Regele János utca 43-45', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1162'}"
Budapest XVII|017|Budapest|1171|Peregi u. 97. (Klub helyiség),47.4782475,19.2977839,"structured: {'street': 'Peregi út 97', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1171'}"
Budapest XVIII|018|Budapest|1185|Bajcsy Zs. u. 74. (Sztehlo Gábor Általános iskola),47.4400343,19.2111288,"structured: {'street': 'Bajcsy-Zsilinszky utca 74', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1185'}"
Budapest XVIII|018|Budapest|1183|Kosztolányi D. utca 28. (Zöldike Tagóvoda),47.4498294,19.1924156,"structured: {'street': 'Kosztolányi Dezső utca 28', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1183'}"
Budapest XVIII|018|Budapest|1183|Gulner Gy. utca 2. (Gulner Gyula Általános Iskola),47.4398868,19.1888332,"structured: {'street': 'Gulner Gyula utca 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1183'}"
Budapest XVIII|018|Budapest|1185|Gulner Gy. utca 2. (Gulner Gyula Általános Iskola),47.4398868,19.1888332,"structured: {'street': 'Gulner Gyula utca 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1185'}"
Budapest XVIII|018|Budapest|1184|Reviczky Gy. utca 52-56. (Zenevár Óvoda),47.4455786,19.1660017,"structured: {'street': 'Reviczky Gyula utca 52-56', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1184'}"
Budapest XVIII|018|Budapest|1181|Reviczky Gy. utca 52-56. (Zenevár Óvoda),47.4455786,19.1660017,"structured: {'street': 'Reviczky Gyula utca 52-56', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1181'}"
Budapest XVIII|018|Budapest|1181|Kondor B. stny. 7. (Kondor Béla Általános Iskola),47.4400357,19.1668243,"structured: {'street': 'Kondor Béla sétány 7', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1181'}"
Budapest XVIII|018|Budapest|1181|Kondor Béla stny. 10. (Csontváry Általános Iskola),47.4401794,19.1680745,"structured: {'street': 'Kondor Béla sétány 10', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1181'}"
Budapest XVIII|018|Budapest|1181|Wlassics Gy. utca 69. (Bókay Á. Általános Iskola),47.438638,19.1807046,"structured: {'street': 'Wlassics Gyula utca 69', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1181'}"
Budapest XVIII|018|Budapest|1182|Wlassics Gy. utca 69. (Bókay Á. Általános Iskola),47.438638,19.1807046,"structured: {'street': 'Wlassics Gyula utca 69', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1182'}"
Budapest XVIII|018|Budapest|1188|Ady E. utca 127-131. (Zöld liget Óvoda),47.408418,19.1866105,"structured: {'street': 'Ady Endre utca 127-131', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1188'}"
Budapest XVIII|018|Budapest|1188|Ady E. utca 46-48. (Ady Endre Általános Iskola),47.408418,19.1866105,"structured: {'street': 'Ady Endre utca 46-48', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1188'}"
Budapest XVIII|018|Budapest|1188|Táncsics M. utca 53. (Táncsics Általános Iskola),47.406148,19.1755157,"structured: {'street': 'Táncsics Mihály utca 53', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1188'}"
Budapest XIX|019|Budapest|1194|Katona J. u. 3.(Tichy L. Sportcentrum),47.43565,19.1498745,"structured: {'street': 'Katona József utca 3', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1194'}"
Budapest XXI|021|Budapest|1212|Táncsics M.u.69. (Humán Szolg. Igazg.),47.4205422,19.072582,"structured: {'street': 'Táncsics Mihály utca 69', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1212'}"
Budapest XXI|021|Budapest|1215|Katona J.u.60. (Katona József Ált.Iskola),47.4267176,19.0835243,"structured: {'street': 'Katona József utca 60', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1215'}"
Budapest XXI|021|Budapest|1215|Táncsics M.u.69. (Humán Szolg. Igazg.),47.4275122,19.0723121,"structured: {'street': 'Táncsics Mihály utca 69', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1215'}"
Budapest XXI|021|Budapest|1215|Kiss János Atb.10-12. (Nevelési Tanácsadó),47.4338344,19.0723992,"structured: {'street': 'Kiss János altábornagy utca 10-12', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1215'}"
Budapest XXI|021|Budapest|1215|Csete B.u. 6-8. (Csete Balázs Technikum),47.4342121,19.0749946,"structured: {'street': 'Csete Balázs utca 6-8', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1215'}"
Budapest XXI|021|Budapest|1215|Csete B.u. 1-11. (Lajtha László Baptista Ált.Isk.),47.4335721,19.0737128,"structured: {'street': 'Csete Balázs utca 1-11', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1215'}"
Budapest XXI|021|Budapest|1211|Kiss J. Atb.u. 10-12. (Volt Hétszínvirág Óvoda),47.4338344,19.0723992,"structured: {'street': 'Kiss János altábornagy utca 10-12', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1211'}"
Budapest XXI|021|Budapest|1211|Kossuth L.u.12. (Kossuth L. Szakközépiskola),47.437078,19.0727839,"structured: {'street': 'Kossuth Lajos utca 12', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1211'}"
Budapest XXI|021|Budapest|1211|II.Rákóczi F. út 88-90. (Bejárat a HÉV felöl),47.4262579,19.0673664,"structured: {'street': 'II. Rákóczi Ferenc út 88-90', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1211'}"
Budapest XXI|021|Budapest|1211|II.Rákóczi F.u.106. (Karácsony Sándor Ált. Isk.),47.4270795,19.0677891,"structured: {'street': 'II. Rákóczi Ferenc út 106', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1211'}"
Budapest XXI|021|Budapest|1211|Táncsics M.u.69. (Humán Szolg. Igazg.),47.4310965,19.0726113,"structured: {'street': 'Táncsics Mihály utca 69', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1211'}"
Budapest XXI|021|Budapest|1212|II.Rákóczi F.u.106. (Karácsony Sándor Ált. Isk.),47.4270795,19.0677891,"structured: {'street': 'II. Rákóczi Ferenc út 106', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1212'}"
Budapest XXI|021|Budapest|1212|Kiss János Atb. u. 54. (Humán Szolg. Igazg.),47.4267153,19.0718463,"structured: {'street': 'Kiss János altábornagy utca 54', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1212'}"
"Budapest XXI|021|Budapest|1214|Simon B. sétány 4-8.(Mészáros J. Óvoda, volt ÁMK)",47.4158437,19.0667503,"structured: {'street': 'Simon Bolivár sétány 4-8', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1214'}"
"Budapest XXI|021|Budapest|1214|Simon B. sétány 4-8. (Mészáros J. Óvoda, volt ÁMK)",47.4158437,19.0667503,"structured: {'street': 'Simon Bolivár sétány 4-8', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1214'}"
"Budapest XXI|021|Budapest|1211|Simon B. sétány 4-8. (Mészáros J. Óvoda, volt ÁMK)",47.4158437,19.0667503,"structured: {'street': 'Simon Bolivár sétány 4-8', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1211'}"
Budapest XXIII|023|Budapest|1237|Nyír u. 22. magasföldszint 1.,47.4191396,19.1244096,"structured: {'street': 'Nyír utca 22', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1237'}"
Budapest XXIII|023|Budapest|1237|Nyír u. 22. ebédlő,47.4191396,19.1244096,"structured: {'street': 'Nyír utca 22', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1237'}"
Budapest XXIII|023|Budapest|1237|Nyír u. 22. magasföldszint 3.,47.4191396,19.1244096,"structured: {'street': 'Nyír utca 22', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1237'}"
Budapest XXIII|023|Budapest|1237|Dinnyehegyi köz 2. fsz. 10.,47.4156156,19.1365006,"structured: {'street': 'Dinnyehegyi köz 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1237'}"
Budapest XXIII|023|Budapest|1237|Dinnyehegyi köz 2. fsz. 11.,47.4156156,19.1365006,"structured: {'street': 'Dinnyehegyi köz 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1237'}"
Budapest XXIII|023|Budapest|1237|Dinnyehegyi köz 2. fsz. 13.,47.4156156,19.1365006,"structured: {'street': 'Dinnyehegyi köz 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1237'}"
Budapest XXIII|023|Budapest|1237|Nyír u. 22. magasföldszint 2.,47.4191396,19.1244096,"structured: {'street': 'Nyír utca 22', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1237'}"
Budapest XXIII|023|Budapest|1239|Szitás u. 99. Foglalkoztató terem 2.,47.401055,19.1178416,"structured: {'street': 'Szitás utca 99', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1239'}"
Budapest XXIII|023|Budapest|1238|Csillag u. 1. Foglalkoztató terem 2.,47.4277254,19.0293364,"structured: {'street': 'Csillag utca 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1238'}"
Budapest XXIII|023|Budapest|1237|Csillag u.1. Foglalkoztató terem 1.,47.4277254,19.0293364,"structured: {'street': 'Csillag utca 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1237'}"
Budapest XXIII|023|Budapest|1238|Rézöntő u. 24. Foglalkoztató terem 1.,47.4082449,19.1170184,"structured: {'street': 'Rézöntő utca 24', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1238'}"
Budapest XXIII|023|Budapest|1238|Rézöntő u. 24. Foglalkoztató terem 2.,47.4082449,19.1170184,"structured: {'street': 'Rézöntő utca 24', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1238'}"
Budapest XXIII|023|Budapest|1237|Táncsics M. u. 25-33. fsz. 17.,47.4049034,19.1119724,"structured: {'street': 'Táncsics Mihály utca 25-33', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1237'}"
Budapest XXIII|023|Budapest|1238|Táncsics M. u. 25-33. fsz. 18.,47.4049034,19.1119724,"structured: {'street': 'Táncsics Mihály utca 25-33', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1238'}"
Budapest XXIII|023|Budapest|1238|Hősök tere 18-20. fsz. 2.,47.3989591,19.1165469,"structured: {'street': 'Hősök tere 18-20', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1238'}"
Budapest XXIII|023|Budapest|1238|Templom u. 10. Foglalkoztató terem 1.,47.5649929,19.0877527,"structured: {'street': 'Templom utca 10', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1238'}"
Budapest XXIII|023|Budapest|1239|Hősök tere 18-20. fszt.1.,47.3989591,19.1165469,"structured: {'street': 'Hősök tere 18-20', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1239'}"
Budapest XXIII|023|Budapest|1239|Szitás u. 99. Foglalkoztató terem 1.,47.401055,19.1178416,"structured: {'street': 'Szitás utca 99', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1239'}"
Budapest XXIII|023|Budapest|1239|Templom u. 167. Foglalkoztató terem 1.,47.3947369,19.1166117,"structured: {'street': 'Templom utca 167', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1239'}"
Budapest XXIII|023|Budapest|1239|Templom u. 167. Foglalkoztató terem 2.,47.3947369,19.1166117,"structured: {'street': 'Templom utca 167', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1239'}"
Budapest XXIII|023|Budapest|1239|Sodronyos u. 28. Fszt. 20.,47.387499,19.1158059,"structured: {'street': 'Sodronyos utca 28', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1239'}"
Budapest XXIII|023|Budapest|1239|Sodronyos u. 28. fsz. 21.,47.387499,19.1158059,"structured: {'street': 'Sodronyos utca 28', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1239'}"
